鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.6,住,,,1050528,土地1建物1車位0,十七層,40,套房(1房1廳1衛),住家用,見其他登記事項,0990715,50.730000000000004,1,1,1,有,有,有,22000,434,,0.0,0,租金含管理費。,RPPNMLOLOHLFFAF18CC
板橋區,房地(土地+建物),新北市板橋區國光路31~60號,36.32,住,,,1050623,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0840323,196.58,0,0,0,無,有,無,80000,407,,0.0,0,,RPTOMLOLOHLFFAF68CC
土城區,建物,新北市土城區學府路一段1~30號,0.0,住,,,1050607,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,111.65,3,2,2,有,有,無,15000,134,,0.0,0,,RPOQMLOLOHLFFAF38CC
土城區,建物,新北市土城區學享街31~60號,0.0,住,,,1050601,土地0建物1車位0,十層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971111,49.050000000000004,1,1,1,有,有,有,15000,306,,0.0,0,,RPQQMLOLOHLFFAF58CC
樹林區,建物,新北市樹林區中山路一段137巷1~30號,0.0,商,,,1050529,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040618,158.46,3,2,2,有,有,有,24000,151,,0.0,0,,RPUOMLOLOHLFFIF96CC
三重區,房地(土地+建物),新北市三重區集美街166巷1~30號,36.6,住,,,1050613,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690412,124.0,6,2,2,有,無,無,23000,185,,0.0,0,,RPPNMLPLOHLFFGF88CC
新莊區,房地(土地+建物),新北市新莊區青山路一段31~60號,13.56,住,,,1050604,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,112.14,3,2,2,有,有,有,18500,165,,0.0,0,,RPPNMLPLOHLFFBF38CC
新莊區,房地(土地+建物),新北市新莊區中安街31~60號,9.19,商,,,1050606,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020812,81.39,2,2,1,有,有,有,18000,221,,0.0,0,,RPRNMLPLOHLFFBF58CC
新莊區,房地(土地+建物),新北市新莊區中華路一段116巷1弄1~30號,26.81,住,,,1050603,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731229,96.35,3,2,1,有,無,有,12000,125,,0.0,0,,RPSNMLPLOHLFFBF68CC
新莊區,房地(土地+建物)+車位,新北市新莊區立信一街31~60號,21.4,住,,,1050607,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941123,172.59,4,2,2,有,有,有,29000,168,坡道平面,14.86,0,,RPTNMLPLOHLFFBF78CC
新莊區,房地(土地+建物),新北市新莊區立信一街61~90號,14.74,住,,,1050614,土地1建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950119,130.94,3,2,2,有,有,無,23000,176,,0.0,0,,RPVNMLPLOHLFFBF98CC
泰山區,房地(土地+建物)+車位,新北市泰山區全興路18巷1~30號,27.86,住,,,1050610,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950120,153.96,3,2,2,有,有,有,21000,136,坡道平面,29.69,0,,RPOOMLPLOHLFFBF38CC
新莊區,房地(土地+建物),新北市新莊區中平路377巷17弄61~90號,18.4,住,,,1050618,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930611,149.14,4,2,2,有,有,有,26000,174,,0.0,0,,RPROMLPLOHLFFBF68CC
三峽區,房地(土地+建物),新北市三峽區大同路5巷1~30號,21.36,住,,,1050608,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810806,105.66,3,2,2,有,無,有,10000,95,,0.0,0,,RPPNMLQLOHLFFIF56CC
樹林區,房地(土地+建物),新北市樹林區佳園路三段541~570號,40.09,住,,,1050531,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950622,138.3,3,2,2,有,有,有,21000,152,,0.0,0,,RPQNMLQLOHLFFIF66CC
三峽區,房地(土地+建物),新北市三峽區復興路1~30號,4.43,住,,,1050624,土地1建物1車位0,一層,17,店面(店鋪),商業用,鋼筋混凝土造,0880205,84.67,0,0,0,無,有,無,16000,189,,0.0,0,,RPQNMLRLOHLFFIF76CC
